allgene_histvec,ANLN,FOXC1,CDH3,UBE2T,NDC80,PGR,BIRC5,ORC6,ESR1,PHGDH,CDC6,MMP11,MYBL2,SFRP1,CCNE1,BLVRA,BAG1,MLPH,CDC20,CENPF,KRT17,FOXA1,ACTR3B,CCNB1,MDM2,MYC,CEP55,SLC39A6,ERBB2,GRB7,KIF2C,NUF2,EGFR,MKI67,TMEM45B,FGFR4,PTTG1,MELK,NAT1,CXXC5,BCL2,RRM2,GPR160,EXO1,UBE2C,TYMS,KRT5,KRT14,MAPT,MIA
E_positive,9.98737861903311,9.60282288526751,11.1980082109944,8.86325986518511,8.01197915604866,9.26304659305601,8.72574622097076,8.01197915604866,14.5697536817352,8.38608657468648,8.25079386698589,14.3259131859515,8.92892379401775,9.96220957442423,8.96514637948027,12.2987378562029,13.1730768126488,14.3946884636452,8.54210603761005,10.433283602503,12.1804726895465,14.1975500719601,10.0975433669835,10.2386312481232,12.5172824294762,12.5954324856794,8.66831342008216,16.5321748142367,13.8671515899777,9.94266195498397,8.64988645657915,7.39482557013793,10.1948138128927,10.8285307192134,10.0797568939953,11.5635391238205,8.24097852099316,8.61611294091431,9.17041696018563,14.0383392901131,13.6476802964392,10.2212636437191,11.5231076325084,7.49732773131017,8.41256134745894,9.42134813754029,13.7249741009888,10.1137692679127,10.6702300097485,1.61604585139835
Basal,12.973459761021,11.7989650043204,13.2610000226438,10.040318751769,9.56802105138328,6.76347096631789,11.6659266698209,8.83289452512792,7.01624788611073,13.5917257486202,9.27759926863035,15.4716347929015,10.8312361989196,15.2962176895832,8.2437841826813,10.1069199207627,12.1741676751328,7.22255695780886,11.3132606053384,13.3788875460193,15.0367408187096,6.36477877071798,10.9814398752087,10.7063632140305,12.1468015439669,13.1096187470175,10.578210248601,12.7674732669218,13.8396515013626,11.1314984376278,11.3803956531815,10.766783671257,12.9618928617606,12.7356816587088,4.9889374690237,8.45189562815041,10.0216081982523,10.3362093653537,7.70772039442237,10.7048002533124,9.68520263484996,11.4080324256994,10.4590368172131,9.57316982778625,11.0234240742836,11.3346410023943,16.3617458621887,11.1980015664194,9.74116990938853,9.17747854051505
Normal,10.5546679035957,9.73456140276932,6.76112812574512,7.58782774694054,8.60058159524367,8.60058159524367,9.60691648665812,6.79976753032382,10.5617110939208,12.3926806133882,8.71113488300016,8.56176422714171,9.41803272543965,13.6387053676129,7.02846624963974,12.1586343798678,11.8970559514129,9.84260174625995,8.91847790849706,10.4185305253461,10.930457310387,5.06124359719013,7.88598125658982,9.78358075529437,12.1572401029649,12.9143049781524,9.13793319169621,12.2244667513464,11.2589697761813,5.6739429059944,8.50443392408601,7.80282137095876,13.7713005705498,11.3842349136497,5.06124359719013,3.06364695291313,9.05650835142502,8.51608369094393,8.29724439512132,12.1205077030463,12.1885174816128,10.0591400644547,9.23276650557778,7.42434571247514,8.95317233512258,9.83331914614237,12.7161341193342,8.88292853611876,11.1463553879319,2.78422497205171
Luminal_A,11.2874617774519,7.17059771230131,9.84394347422816,9.25441125486746,8.80488376350472,15.2093331722202,9.64654940385504,7.20431214065755,16.6103505137097,10.4852001718516,9.12836352216347,12.5469602904785,9.04708559862031,11.5294394115756,7.65803504680553,10.8683510917545,11.4795430785884,14.0564611292301,9.26243545046449,13.1721985642066,12.0597400002867,13.4969144265733,9.28230282793338,11.3233832741869,13.277904196426,10.8538194860914,9.6404048691838,16.3740461068902,14.0091101636706,8.50691228193942,9.33271291156538,8.83209628373584,11.3089281325168,12.0983567116256,9.58068827691102,6.61590601759704,9.15446949998954,9.85725042408081,14.0177280956185,12.2866814579483,12.6108123336636,11.4587419561694,12.6824621421767,9.53173299121447,9.35914444194294,8.77714806898167,11.3176185859113,10.4644810424128,12.5746146546543,5.44557814369732
Luminal_A,10.4963233177466,7.90346079878058,7.28223008014766,8.30724088032848,7.82363472542453,15.9898448421926,8.03333661660509,7.86409980091768,16.9229105584683,8.06839334500453,7.94177637111322,11.9760398207382,7.62602833042599,9.14173675115788,5.62440590679561,9.42477952689451,10.2627912095699,14.5580084223913,7.22123245320276,12.2283979968036,7.7820018415042,14.2930575954534,9.37664176074097,9.88916381199681,13.6002263099385,8.75739609596421,8.8306927421005,15.6496279057519,12.5147643077876,7.55364968859007,7.47744719566873,8.06839334500453,10.5562064995613,11.4061773841508,8.75739609596421,3.41495891319862,6.90947378778386,8.95766042408357,13.5456822158845,12.0447627482655,12.6726087264803,10.6166663717562,13.1724449791087,8.88085742987155,8.47339380372637,9.84435761920138,7.09090845237859,5.62440590679561,13.1779729182118,3.41495891319862
Luminal_A,10.4641627250801,7.58001206929696,10.5906771674878,9.49736253458585,8.63000378584436,14.3849008134601,9.99757222074646,6.32604789124921,15.982942203085,11.3145544121355,8.99761991388872,12.5400599469473,10.4857099940734,11.7840951876655,7.7961100475107,11.4646387750819,12.0966621918648,14.566032260992,10.0339264491102,11.7219045175086,13.0034839383869,14.2924082429324,9.53918078287326,11.4871504884509,12.2212901200209,10.8692899159561,9.25654201969672,16.2577977409329,14.5393514818588,9.44432605014848,9.23588369885352,8.32124046537557,10.4067909444799,11.4047178909732,9.70032864853659,7.35157861011003,9.56148993899356,9.18888889692352,13.7641853094212,12.7663912384478,12.1689744379471,11.3443460415118,12.6417155736349,8.96451868604633,9.82697124229545,9.39341661059387,12.6791788974156,11.9401622969561,13.6358102791064,5.56613992425029
E_positive,9.25022827045522,8.29094505882848,7.8174035073633,6.677062768445,7.32047665218888,11.985178746267,7.46164922880222,8.328301649383,17.3535384697995,7.5057953104599,8.77865822265814,10.1236201351172,8.5018208966328,8.76963374327116,6.85824743457842,8.98766760134495,11.7892394206507,15.6720322533832,7.76387511271901,11.3758253110761,7.27017289739985,13.1300002153341,9.26956200734219,9.26956200734219,14.0499491761237,13.2378165987904,7.93508179775452,16.9298510830364,13.9106593992617,11.0798169076647,8.91586307932517,7.27017289739985,10.6292781962512,11.9224371500556,9.54283968833391,7.21805159102454,7.65046438169788,8.22645065172743,8.17269533326819,13.0267880496907,13.7774433129891,8.51267928845526,11.112304698917,7.70828386723812,8.1863231019621,9.99788484389454,7.43905905979504,5.48599624885072,14.3794343422241,3.57947240362081
Normal,8.10630206838332,9.93180486527163,11.3869983511951,7.17409169912794,6.55703369813986,11.1025184526818,7.3792099850853,6.84546150855885,15.1720319369988,12.5560368446717,7.96482453577676,8.28134051233351,8.57361847030579,15.3474084017375,6.07022244940298,11.1746754647678,11.9424265995911,13.6343614488436,7.71842135968866,9.41734741389531,14.2488814950777,12.4360698332447,8.55022157281076,9.18188492550519,12.7059588644516,13.0951714732953,6.81437303487581,15.8076093391975,13.5314823748422,9.8876832007816,7.73511787812517,6.43970190418615,13.7732068140773,9.75889290174592,8.42203605735772,6.17183441229057,7.14939075606184,7.09868273523587,9.43789107826557,11.8385779058991,13.072768343706,8.08040204242467,10.7176752828579,5.90297884953899,7.59580030315757,8.80472683612708,15.8447742405047,15.103511518889,12.6939990502184,7.35780713113098
E_positive,9.86384804658335,6.69382441066072,9.4891846172669,8.19769434621824,8.22572308188072,9.00132121458886,8.59583832830511,8.66297827935431,17.7755428326076,8.01059249013672,9.81302245718762,10.7196572532568,9.46587227556793,8.56983281756716,7.15674815438485,9.99014149923671,11.1443041579036,14.4460607412887,8.06124787655772,11.7275847250334,9.42051338866793,13.5977283214307,8.44663317667176,11.10334469463,15.0723248680704,13.2837168742269,8.60440369458128,18.1692903783682,14.5397476960955,10.324154293033,9.0954704099034,7.77294104598017,8.43707469482199,10.6674770005377,10.2632535040814,6.90269607283406,7.67061736884332,8.51182597385974,10.4765633428369,12.2232847827916,14.3962929922318,9.09850531193083,12.1075430469578,8.32234375787882,7.54276218896124,8.72320501914738,9.12553590688037,8.23126407128338,13.2445257956735,3.3527104395086
P_positive,14.0419561303065,12.2060248308133,13.4877943088447,9.92972127940262,11.158584281053,9.47446367093052,12.1696484789674,9.6417819601667,8.68382625086045,13.4687275678815,11.1933799989777,13.2031060075643,12.1216288436031,12.4999906295133,11.0672292269337,10.4886731484724,10.6271864067663,9.44354735329406,12.1064122801125,14.492836843967,13.2552218215902,8.72554618924512,9.95843639920426,11.6411082797802,12.2486781593465,12.9511348496367,11.7619385424829,12.7469295015485,14.613367655059,10.266448064479,11.9507674515379,11.1905897787466,14.133543633916,14.1271128588653,6.4916163285623,9.98444476761482,11.462955957758,12.4104994031525,8.14485161794392,12.9751137290356,9.29558824499722,12.2324914903838,10.1771803164664,11.5196384121956,12.7326142919182,9.16522161042784,13.2660856021203,13.5449848289536,6.4916163285623,10.2142857081199
P_positive,13.9281087174613,12.3670811327429,11.8292794893616,9.17210521368885,10.9803925371651,10.1580980517584,10.9822029346515,10.4963376099204,9.95553217273027,12.0429680382975,10.703668545373,11.8787121991802,11.4310390986041,11.4831090811541,9.99192956741617,9.48972000725611,10.0723147395609,10.2896505631661,10.7254489666717,14.3293213325202,10.4988691244506,8.66853169184592,10.3012994918094,10.674853325572,12.6135792063011,12.1603524864155,11.4243961972552,12.2305745021926,13.6160898918365,10.1484563558481,11.0161757565199,11.4792683588087,14.3277202935419,13.8713598268066,7.10843419444333,9.06684554409484,10.041390871239,12.0840100383075,7.82516274997421,12.7302062452858,9.55928628983095,11.5855063359779,10.5436928391628,11.3548318653809,11.49710489321,9.61635593323629,11.9827508692462,11.6103017249626,8.47639303549657,7.80893322665517
P_positive,13.5408518897709,12.9340576754124,13.8681024258085,10.4535092156147,11.1709626187943,8.3693862881932,12.535448811699,9.54946877325892,7.61631404225436,14.2771124593426,11.2124352590871,13.7731705511949,13.6663836247142,12.5104591908058,11.4287937095798,10.932410521375,10.9049285846945,9.79290917733844,12.8900066616413,13.4780631640675,13.6776520004264,9.05349803979679,10.828689546956,11.7313034911486,11.1014525849402,13.3406271329288,11.6381610146543,12.5831462218743,15.0196495076502,11.066859489778,12.3152037561995,11.0900134703144,13.3292701586798,13.9976223150927,6.06947086963093,10.8165944620841,11.7582030235509,12.2127906116973,7.6556436762988,13.2609386938359,8.6166248169443,12.3041082333592,9.83634504302506,11.4690900390186,13.2763179941345,10.166832084964,14.1162900557673,14.4504492186796,6.77418718451494,10.5589154886406
E_positive,13.5331996857951,14.3256826712615,9.70679101749501,8.84066412745651,10.6029836201951,9.43855032009095,9.74776988144395,9.34669142889682,11.1701570057168,9.32879721873959,9.09472782317176,9.79197710403665,7.63638395507943,13.4233106189054,6.6817111059609,7.78377501245063,12.3587805268055,8.84066412745651,8.61317490685544,13.5606105545265,10.5421627517662,5.04887809360163,10.4840641017113,8.9461512230734,13.7849924327298,11.6087122526263,10.7933395971609,13.6464871076052,11.4983109658232,8.23182327347681,9.55600556228162,10.3216559401961,13.2219248004568,11.6404916667265,8.31900379424566,1.87783340446233,8.08320240055603,11.4659311427602,7.57698405389122,10.7288507514106,11.8026892980883,11.4060350461927,13.0071453525353,9.19690879716725,10.5955197637905,10.6943279204349,13.6973479879357,13.7292439643609,7.71196091765154,4.64829539319083
Normal,8.07775513100874,10.1619849917535,11.4589763937809,6.8308176042874,6.6076656889882,12.706533821913,6.77818144250684,5.92639953588574,13.7951936836559,12.8983080594154,7.18094611218354,8.14165328294809,5.92639953588574,14.883446620089,6.481651284306,11.7905237440239,11.709094788054,11.9472398920294,6.9306569635067,8.85131726884842,13.0629788289093,11.788307397116,8.36629054203929,8.40730632680241,12.1801843669149,12.731261842741,6.72355191437797,14.1156658795715,13.0579278010734,9.24632611477889,6.58741290570645,5.38488650271694,13.5900526014642,9.05309758415232,8.02602302650113,7.35875583163798,6.99357360759533,6.50343296838162,9.48672020717285,12.002299451524,12.7476098836986,7.24699359535712,9.70921589070004,5.07156450403382,6.21745576262827,8.38987072056172,13.4125676043898,13.1922342985975,12.1848256555224,8.31794148324306
E_positive,13.3720848886789,12.3997794463551,12.7481329223746,10.5504647166535,11.299676503634,6.48852017078922,10.8623295177725,9.19530358996266,10.2089077174493,13.1619890278661,9.95494401168779,13.2922988570955,11.1893067872206,14.0939424348249,8.09147937586392,10.9726854276907,12.336640458896,6.46674102821223,11.6751507276106,14.5567481117849,14.3941808116059,3.85333520966391,10.7585982206561,11.2590728690716,12.4022914504964,13.9626053313224,10.9185623958603,14.4675514204431,14.3681671539079,11.2439471645083,11.3384192326447,10.7462216750472,13.3053955462313,12.6938017072604,6.48852017078922,6.84992105827049,10.285550772224,11.8158479899641,5.22203678259454,8.67467770513306,12.2768825765307,11.0697888227136,9.99733714475114,10.5975723931907,11.2082981119883,10.3434648582573,15.3420616873146,16.7140888010046,9.41308021382847,8.10564137846783
E_positive,12.9752730027849,13.0077783465667,13.1298151468694,10.9538046804954,11.1308584248,5.67069826139701,11.124868591282,9.18409640699903,9.31875307894082,13.8395811146182,10.0132660625676,13.4474801540551,12.5155704357962,14.1329091485458,8.71910318889435,11.1851163289351,12.6415337813728,5.96700026214899,12.2157808501956,13.6920521075032,14.5951987527971,2.99425933356425,12.0589111397111,11.1464644303243,11.3661235654928,14.2901269122338,10.8202542666534,14.3855873653608,14.7220047674722,12.002451084862,11.4654535214131,10.6015423630011,12.9804652775155,12.5337683536998,6.27892391477964,7.73830187232787,10.6015423630011,11.6080726362389,5.16354507083944,8.68694021573525,11.9926168952839,11.0976022626392,9.93840007106451,10.404246852319,11.6561077748332,11.2122051561052,16.1068506831367,17.5912499194171,10.175630443384,8.29190274822425
Luminal_A,12.5517565059055,8.09999899046969,12.5691325344691,10.7225895672564,9.99837162944427,13.7019311506818,12.1838723275066,9.41411419289758,14.3478472853096,10.4634851612564,11.9859886006094,14.1051381803663,13.3915597295892,9.86147546026565,8.82671041140256,13.0681105498018,13.9216801967752,14.3928978444167,11.4253053669775,13.8827293225481,9.82687294739986,14.1328455140866,8.34465208858508,12.337415858964,13.7568433717561,12.6134560170446,11.3419894205484,17.4853674838951,15.1269061920402,11.1614504350266,11.5046187926887,10.1191126782875,9.70260022554718,13.5340470247945,11.2620083520929,10.2722725468453,10.7770754435385,10.6688983843226,13.4267904964146,13.6563465194709,12.2931072708986,12.8987388241194,12.1220691069071,11.1467959167436,12.5269113506762,11.5844664154436,10.7084027978216,10.6090644773516,11.9753643190714,4.13214137891787
Normal,6.78124074361116,10.7814336179024,12.0621328791777,6.53000435097882,6.37566822933972,12.4636789678978,5.86852203255898,5.77898365762223,11.1273959557068,12.1206334519366,6.92730845159628,7.08506055701824,7.29341415560187,16.1384904420335,6.10795641807753,11.3779242346077,11.7445329972856,11.3281567829811,6.91334947256941,8.19960545561526,14.3322632036034,9.96336661292131,8.50434689166948,8.53657660129083,11.7762112925551,14.0075835742449,5.22227557597173,13.5522210907111,13.0324015806106,10.6737684470016,6.54818525159455,5.5812855314695,13.9755093388297,8.49031065623666,7.35667575277448,5.5812855314695,6.75016481843325,6.2700888908924,8.08597379105263,11.6928656752987,12.3994105715779,7.2716951244076,8.83569292206401,5.39293873669283,5.95282660817982,8.27249757104629,14.936364525568,15.1123054352624,11.9078810841856,7.7434481637284
Normal,5.81649956908766,10.198957445325,3.27549997616891,5.50785657169997,5.47302509985114,9.64165244634585,4.81431135654315,4.63686221014034,11.5270634311014,13.0096338042019,6.26639198596339,6.9116374717499,5.75982857591427,14.2383952352071,7.01210817426197,11.3943233763692,11.8003269648542,9.46679876942945,3.69371536561621,7.29737067020603,1.06033346829827,4.63686221014034,8.08357484776308,7.53543320086735,12.9382085100936,13.0147514826715,5.06877418650388,12.7064724654896,10.6120214665767,4.2818487718049,4.75755262770921,4.63686221014034,14.2336071906382,6.80364263470142,4.50514588752013,3.91746759991725,5.63933657612757,4.57250671978028,8.00040666470638,11.4774020179081,13.2144527813619,5.28501272320761,9.69929711400911,3.10398340075031,2.417286523358,7.46627624026569,4.43448521087887,5.15919449573435,12.269553511758,2.08957966680324
Luminal_A,10.1774286507236,7.71398809841372,8.7995124840822,7.8604753398825,7.31718593687665,13.4406209885605,7.96133774849541,6.12348457186332,17.27672309196,9.26835048896329,8.35652642181642,11.3142524637773,7.21194158705467,9.70398187546724,6.45862566026746,10.0835867513917,10.8207663554979,15.4515376214605,8.13692254627819,11.8961093804301,9.27816003977336,13.4943830590487,8.1440925485995,8.73449703349957,13.2253299560612,9.50394082525851,8.1297167319447,15.3384954951848,13.8158653033341,9.42372478187711,8.62601452864452,7.61425489710532,11.1485635032138,12.141096372949,9.84265087819889,5.64631126312714,7.86915516028862,8.1440925485995,14.8235116458653,12.1804223854343,13.4050640147376,9.62418756298662,11.472146068087,8.67138396788964,7.36706237776835,10.059140498329,10.1076256591507,9.35432394729035,14.1523473604296,3.00219222952401
Luminal_A,8.79106164945977,9.5267239044865,11.6187044292635,8.9450973574029,7.60744496904457,12.2887336420019,8.76993225431283,6.27573600101997,14.8560945154032,10.9316465932518,8.2464858940889,13.5209422402428,9.09916268244255,13.0055745376766,6.68986567143237,11.6914442636953,12.4097845407142,15.8018823958641,9.06487456403891,10.8955207681667,13.8581780750836,14.2460522086051,8.97541002469947,9.63877632883481,11.9422387964987,12.0692877915746,8.23110693274312,16.5548185864123,15.0271015367083,11.3134145948724,8.5239534031455,7.78117509049077,10.783354587769,10.44972191437,8.91894113988521,8.28050062419419,8.21556226546601,7.84823116561545,12.4736620482354,12.7407663886484,12.0063146974266,9.27255609757733,11.5066162127278,7.51522551931473,8.4888217932385,9.28750175065499,13.9604420678759,13.9562831265628,14.0109846218033,7.28140489174329
Luminal_A,10.3826240998287,8.36014428242054,10.3130914755013,8.85277173817496,8.57212798593486,12.1953493849193,9.60693418845597,6.5369893815306,16.0846280267682,10.1613845712176,8.50397471639058,12.7101003720707,9.34451960258276,12.5057841209714,6.5369893815306,11.8405045394033,11.5844405393636,14.9184294529945,9.32793638064464,12.527898057622,10.6466945740284,14.9804533474103,8.96036719825548,11.0247179013458,12.7052933169326,10.7385314940369,9.24364288499239,17.4539608325273,14.5706761853201,10.2711244172428,9.24364288499239,8.40969820718614,10.8525390642452,12.0003123119258,10.0952214767113,6.41667736266681,9.08222862936853,9.05133775431634,15.4647344245583,12.8217188647466,13.6181213221391,11.5736110719207,12.1909794578756,9.09653976873308,8.92471788199833,9.65848726717601,11.0883096316603,11.0437683771789,13.8136554036722,4.90900750038101
Luminal_A,9.73448967985342,7.10587691901262,8.05190225819583,7.16816692403512,7.73956144118007,12.9407599484627,8.11651442064781,7.78001590027065,16.2692548938163,7.73956144118007,7.98426016450523,11.6807672237023,7.4193199789781,10.9080438527623,5.54171083465508,10.0724581480701,11.5123986636759,15.440482504651,7.83864701279789,12.1660684871776,7.65508160534762,14.351354529888,9.0737973957845,9.46973438696633,13.7922026521194,9.85773327210567,8.66235971706009,16.2509328159826,13.5150273373692,10.3793826734247,8.46558001992609,8.49017290071263,10.9922378064308,11.1568132283696,9.18342442197953,5.79957417318031,7.63316541121418,8.7154727190113,15.0528321868833,12.2476649868686,13.715733000745,10.9551781406488,12.5068886751085,8.41509969433582,7.31305295526244,9.79496162166289,7.4193199789781,7.58830820570652,13.3701772752063,4.66166837200606
Luminal_A,10.7674265499158,6.9879324487556,9.87892156197269,9.22369701144634,9.27653041265585,11.7832121911689,9.96096353898589,7.19584908702134,15.8986341316238,9.8381510647817,8.80418115803833,12.2072476303296,7.31948298112275,12.0203520815756,6.74492318155033,11.7680983029965,11.769725242405,14.3422756916795,8.24806134277641,13.1373936583434,11.1133097796017,13.5259473965366,8.39584882192329,11.4874587872684,13.3343966584998,9.39651644648787,9.7485883775375,17.6235937274469,13.6525907812847,8.91418901753239,9.43256751394439,8.92590997812591,10.04755908067,10.272309478911,10.5179569261056,5.42552418228432,9.45969876310155,9.09809772665874,16.2288116986942,12.7299508409168,13.5683186582188,11.1979173533268,12.393939071412,9.31269292323237,9.10154698734963,8.6619120372473,10.5308065254494,10.7739263471039,11.6399388653638,6.08538917858947
Basal,13.0215080013438,10.1830534686805,14.9754267383679,8.68801900917376,8.93487852393598,7.52611559092233,9.56623350843686,8.71709539307104,10.3958087341214,10.9480771266243,9.59000539178831,14.5298971051581,10.0692706394367,12.5625662773699,9.32943900727023,10.8790011451325,10.6878431099889,11.758473693551,11.0723543400341,13.0176178353522,14.2742470865891,11.9800571653228,8.90149238329651,10.6265870154801,12.2524969666715,11.7104824096348,10.2492426133625,12.3485330266756,13.2060962766654,9.5036415083969,11.3672693412325,8.2838965724148,15.1116779018804,14.1014753339599,9.6287749419193,6.36049116185245,8.92244908468948,10.3204441703007,8.48323499076623,11.1011309515852,10.0655073201843,11.6720198967722,8.56547316151267,10.2190706399611,9.76727164798078,8.77815315678405,14.9699010204019,11.9649855961493,8.2838965724148,3.60827457666952
Basal,11.8689083207592,12.3596512580759,12.7903785638854,9.73914331509429,10.0850513221741,8.94713971211108,12.2397079125481,9.41648055385421,8.19063134083372,12.5061627211227,10.5651490771169,14.2551879102463,11.8219061131474,14.5882489735201,8.86260995880431,10.3273943833867,10.5690580106099,10.6762306618026,10.649405606779,13.2407845402987,11.0558858138172,11.2522136579281,8.85835710143677,11.0082157519355,12.3665927534596,12.2790183113546,10.5207643286851,13.8748827202525,11.5489251374944,9.7368284461986,11.1985520523273,9.01939111577737,12.4949055466942,13.6357867901244,5.87153756799284,8.71283688283398,9.54243809255297,9.74145447562846,8.26961997522997,9.63981081398834,10.386919959237,10.506566853023,9.61481676399792,10.1482532214188,10.9232238879646,10.8613465823271,10.3898695637121,9.55300288712408,6.73476233803369,9.2911415871887
E_positive,10.9474899830928,7.71552786411299,11.4584642955637,9.48863354874024,9.11072426563719,14.837157815106,9.32939004261788,7.82572424881908,15.7708602988006,11.8368069917865,10.5507061606036,15.3623512151643,9.32362247547122,9.75925978442187,6.89564908414441,12.5921242661543,11.899213615478,14.4797748341925,9.4717833560965,13.1960249003767,10.5842578915028,14.4497240476791,9.20628492098682,10.6381124228752,12.7325884476172,11.3660906730452,9.75390876744248,17.5125833771553,14.9894911908349,10.8714539195183,9.41188750488254,9.42810443738781,10.3504194454575,12.2751562037944,9.89184515572917,7.86596284035924,9.01734227042898,9.0751237326643,15.0785742940573,12.5694578735417,13.1320853838096,11.4181001038381,12.2625882094036,9.81479285197679,9.03156386379577,9.49120850673095,11.0112216316646,10.4733741077578,13.408539016252,3.01050207825195
Basal,11.9968121302117,12.4344741509554,13.0720246529584,9.14970705834949,9.47229311528014,8.25879778678843,10.3723139020148,9.05948503840301,10.26874574327,11.1375474113055,9.35581922584769,15.1365792328842,11.3804910546018,7.63235192811566,10.6814757368663,10.1219337790451,10.7599625968828,10.3084601437367,10.7349197153562,13.8600046216267,15.4163339302014,5.23755313594351,9.33032345237018,10.6570721795195,12.1401648136034,11.7451476661155,11.3742668207829,12.113508301049,13.6784352761771,9.83700044688092,11.1838363145216,9.7201453140536,12.3062995106882,14.8941819956889,8.09888713576521,5.86757695058864,10.1715925508622,11.5223428654142,7.52856050724153,10.4430082897465,9.97501882378537,10.8999924823525,8.41249126451433,10.6672905407554,9.97501882378537,9.88332051566803,14.9354569349572,8.88834580466751,7.43597191649081,8.22599185447363
Luminal_A,11.0829544488174,6.34120232857178,10.5651512598614,10.5414963411993,9.91896939539798,13.2736960509801,11.4769852679453,7.63910188154726,14.2947357909109,7.90686623533966,10.5438793629921,14.4965179244272,9.62243313404145,10.8791245402767,8.24819665074915,12.2488628864723,11.680205908626,13.6374098047311,10.307692783965,14.259011973273,12.3992286872321,13.4433256660904,7.93618856709356,12.1758385338683,13.5303209098681,12.0858962491144,10.4118195676791,17.6627346240977,14.32328099338,10.4000296926743,10.7311852177166,10.3285753068929,9.73932992370604,12.517011972453,7.20555484436075,4.6092124082338,10.4892855822126,10.3907927115694,12.5320941904234,12.956194499815,12.7030919967434,11.2484289072552,11.5248176209505,10.2865035485857,10.9758382876382,8.89641723551574,11.8725929139593,11.2307883399686,11.139985021366,5.96801916181883
Luminal_A,10.8100909454445,8.20767131400109,10.769021968196,10.0900572015967,9.58633238340011,13.4653737619565,10.9549666045993,7.54271333513334,14.3383396028308,8.51695636500727,10.1997204023785,14.9140369084009,10.711777039776,11.3663846153728,7.63703081704554,11.9551118397249,11.7801376360504,13.8353848494618,10.4013062349976,13.5220897133945,11.6855237064165,14.4379128760522,8.6685655688776,11.7461522238854,12.999257110401,12.4348291939791,10.0381876179656,17.6032032814715,14.5982964804468,11.0074080679496,10.4910320938146,10.0685926968111,10.5952172318714,13.2094530160291,6.80187588423949,5.47217478179328,9.77331392389081,9.90972317491491,11.8164235738368,12.810612908858,12.7047938064213,11.2658222644138,11.3740130385092,9.92538290839739,10.4198508063936,10.2378459256831,12.2945590318357,11.6956041313322,12.4406528102669,4.50431429751108
Luminal_A,10.1999348157234,8.40014983132771,8.86318474489485,7.84329559178805,8.80885611217423,13.8623254991317,9.21912689721533,7.66253126475885,14.4527233767568,6.35990798664122,8.85554765130931,12.5724559584743,8.49167903398713,10.5228235288367,6.1260020155834,10.2119471650295,10.8854435747661,14.3320220284565,8.19758132322444,12.852145209684,9.30013127188453,13.3151388738057,8.76060275527321,10.244474524419,14.1564837967084,11.0716506000652,9.21316304053035,16.6472398903017,13.3986368656746,10.0271446664665,8.99415985634125,9.34445604026962,11.5331452424482,12.1436498530742,8.05815150007198,5.04272689697492,8.18544825480831,9.49950779037147,13.2246582796731,12.0345867768705,13.3067620600819,10.5679183369131,11.7760106318163,8.71067946923015,8.25676170171537,9.996221722383,10.083805758152,8.98018059997016,11.6336853856776,4.67728645517198
Triple_Positive,11.1986642150552,7.93974182899896,10.5297217988691,10.2198531410701,10.9135258167932,13.4437912219048,12.7510645234565,8.32116895845693,14.7863094826376,10.7254552878481,11.2599527984264,14.3664295355975,12.0858401811184,9.13354650223498,7.64092669777063,12.008242134743,12.6157008107769,14.2262127078924,11.1514618831131,13.0083035927666,11.9242272699046,14.2197915418154,9.60077420520362,11.2322693849934,11.9194551034212,11.7529689198725,10.6828134900099,16.3809540660307,18.3038382576303,14.2156485062979,10.7735688173828,10.2190357410154,9.19303136141026,12.6046342521111,9.91326327418191,8.41551940448563,9.92233064553961,11.2172029167798,10.2954675280531,13.2257285705604,13.6538179228831,11.3920098256654,11.2734009821379,9.58563402501271,11.8307413612615,11.7952611151537,10.7237274956341,10.6631154916905,10.7022461581519,4.97255878323875
Luminal_A,9.93595297267342,9.7193088752171,10.8429503022636,9.29300768080764,9.38118599718471,14.0559144597385,10.3644553141676,8.14998719155196,15.1944232019357,11.5221387906057,9.81452046715024,12.8848008959482,9.56698328671438,12.9233602321735,7.28957033395006,13.421598213987,13.0049495982101,13.9111167791123,9.79859672509675,10.6213943280651,14.0372988931622,14.4675205518714,9.09151213486326,10.9051119219331,12.4430716784802,12.0539599201287,9.81595940253324,16.0573534851777,12.5258556776796,10.2359814545876,9.44209130343376,8.13623022838171,9.60909091416729,11.0612926304279,10.7053135837023,4.89501209809593,9.83169368764268,8.8572339924854,9.23610279803595,13.4167460746422,12.0068585869846,11.0697609040523,9.67717715183282,7.91775882063802,9.90518823427273,10.5270287391268,13.7773624661409,14.7038233626915,12.1760794853154,8.05569461984241
E_positive,11.1573595439656,8.53689874524253,7.36737728728081,10.1416904334824,9.53495529047466,7.00501470059859,10.5375467929028,7.72085634701959,17.1062635413407,10.2313494660145,10.0634986512819,12.793864142726,10.0093404131579,6.80660676628272,6.84162800196789,10.8107661786555,13.3839653822827,15.3720286899259,10.9219834548728,13.4854870285794,6.56256756070024,15.3511354511975,8.35494432327534,11.6065794795871,13.2823431001637,13.3772679042115,10.0347833955033,15.7848100973771,14.8526183253998,11.4780024532764,10.9308193997894,9.54561445704539,7.77016495160419,13.0947362089911,6.23394392377253,10.9695950411695,10.3209408953859,9.45616905471455,10.377719674374,12.3094495852196,13.996419525359,10.2313494660145,11.9415901519556,9.50795764916915,10.5015021110764,10.8550020579018,5.52126746538954,4.92314992073786,13.1333771117177,3.47061890199414
